index,features
4931,APICalls::Landroid/renderscript/ScriptIntrinsicColorMatrix.setYUVtoRGB()
4932,APICalls::Landroid/view/ViewGroup.getPaddingRight()
4933,APICalls::Landroid/view/ViewGroup.getPaddingBottom()
4934,APICalls::Landroid/widget/AdapterView.getCount()
4935,APICalls::Landroid/webkit/WebView.destroyDrawingCache()
4936,APICalls::Landroid/renderscript/Allocation.createSized()
4937,APICalls::Landroid/widget/AdapterView.getChildCount()
4938,APICalls::Landroid/preference/EditTextPreference.onActivityDestroy()
4939,APICalls::Landroid/preference/EditTextPreference.onDismiss()
4940,APICalls::Landroid/renderscript/ScriptIntrinsicBlur.getFieldID_Input()
4941,APICalls::Landroid/widget/ImageView.jumpDrawablesToCurrentState()
4942,APICalls::Landroid/renderscript/Element.getSubElementOffsetBytes()
4943,APICalls::Landroid/renderscript/ScriptIntrinsicColorMatrix.create()
4944,APICalls::Landroid/renderscript/ScriptIntrinsicColorMatrix.forEach()
4945,APICalls::Landroid/renderscript/ScriptIntrinsicColorMatrix.setColorMatrix()
4946,APICalls::Landroid/widget/AdapterView.getPaddingTop()
4947,APICalls::Landroid/renderscript/ScriptIntrinsicConvolve3x3.setInput()
4948,APICalls::Landroid/speech/tts/TextToSpeech.getFeatures()
4949,APICalls::Landroid/widget/AdapterView.getPaddingBottom()
4950,APICalls::Landroid/renderscript/ScriptIntrinsicColorMatrix.setGreyscale()
4951,APICalls::Landroid/renderscript/ScriptIntrinsicColorMatrix.setRGBtoYUV()
4952,APICalls::Landroid/renderscript/RenderScript.setErrorHandler()
4953,APICalls::Landroid/renderscript/ScriptIntrinsicConvolve5x5.getFieldID_Input()
4954,APICalls::Landroid/renderscript/ScriptIntrinsicConvolve3x3.create()
4955,APICalls::Landroid/renderscript/ScriptIntrinsicConvolve3x3.forEach()
4956,APICalls::Landroid/renderscript/ScriptIntrinsicConvolve3x3.getFieldID_Input()
4957,APICalls::Landroid/widget/ProgressBar.getLayoutParams()
4958,APICalls::Landroid/renderscript/ScriptIntrinsicConvolve3x3.getKernelID()
4959,APICalls::Landroid/speech/tts/TextToSpeech.setOnUtteranceProgressListener()
4960,APICalls::Landroid/webkit/WebView.setLayerType()
4961,APICalls::Landroid/widget/VideoView.addOnLayoutChangeListener()
4962,APICalls::Landroid/view/inputmethod/InputMethodManager.getEnabledInputMethodList()
4963,APICalls::Landroid/view/inputmethod/InputMethodManager.getEnabledInputMethodSubtypeList()
4964,APICalls::Landroid/widget/RadioButton.getId()
4965,APICalls::Landroid/widget/RadioGroup.addView()
4966,APICalls::Landroid/webkit/WebView.setOnLongClickListener()
4967,APICalls::Landroid/widget/RelativeLayout.getParent()
4968,APICalls::Landroid/webkit/WebView.getLayoutParams()
4969,APICalls::Landroid/telephony/cdma/CdmaCellLocation.getBaseStationLongitude()
4970,APICalls::Landroid/view/inputmethod/InputMethodSubtype.getMode()
4971,APICalls::Landroid/view/inputmethod/InputMethodSubtype.getLocale()
4972,APICalls::Landroid/telephony/cdma/CdmaCellLocation.getBaseStationLatitude()
4973,APICalls::Landroid/util/FloatMath.sqrt()
4974,APICalls::Landroid/content/Intent.resolveActivityInfo()
4975,APICalls::Landroid/widget/LinearLayout.removeViewInLayout()
4976,APICalls::Landroid/content/Intent.getFloatExtra()
4977,APICalls::Landroid/os/StatFs.getFreeBlocks()
4978,APICalls::Landroid/widget/RelativeLayout.post()
4979,APICalls::Landroid/os/Parcel.readBooleanArray()
4980,APICalls::Landroid/webkit/WebView.onKeyDown()
4981,APICalls::Landroid/widget/ImageButton.startAnimation()
4982,APICalls::Landroid/widget/RadioButton.setTextSize()
4983,APICalls::Landroid/widget/ImageButton.setBackground()
4984,APICalls::Landroid/widget/RadioButton.setOnCheckedChangeListener()
4985,APICalls::Landroid/content/Intent.getBooleanArrayExtra()
4986,APICalls::Landroid/view/SurfaceView.getParent()
4987,APICalls::Landroid/view/SurfaceView.getLayoutParams()
4988,APICalls::Landroid/view/SurfaceView.setLayoutParams()
4989,APICalls::Landroid/widget/RelativeLayout.setContentDescription()
4990,APICalls::Landroid/widget/Adapter.getView()
4991,APICalls::Landroid/widget/AdapterView.dispatchKeyShortcutEvent()
4992,APICalls::Landroid/widget/AdapterView.drawChild()
4993,APICalls::Landroid/widget/AdapterView.onDetachedFromWindow()
4994,APICalls::Landroid/view/inputmethod/InputMethodManager.isAcceptingText()
4995,APICalls::Landroid/webkit/WebView.getWindowToken()
4996,APICalls::Landroid/widget/CheckBox.setClickable()
4997,APICalls::Landroid/widget/CheckBox.setBackgroundColor()
4998,APICalls::Landroid/view/Window.setFeatureInt()
4999,APICalls::Landroid/webkit/WebView.setLongClickable()
5000,APICalls::Landroid/widget/VideoView.setVisibility()
5001,APICalls::Landroid/widget/FrameLayout.getFocusedChild()
5002,APICalls::Landroid/net/NetworkInfo$State.values()
5003,APICalls::Landroid/net/NetworkInfo$State.ordinal()
5004,APICalls::Landroid/os/StatFs.getFreeBlocksLong()
5005,APICalls::Landroid/net/wifi/WifiManager.calculateSignalLevel()
5006,APICalls::Landroid/webkit/WebView.clearView()
5007,APICalls::Landroid/widget/LinearLayout.setClipToPadding()
5008,APICalls::Landroid/widget/Button.setTransformationMethod()
5009,APICalls::Landroid/widget/ToggleButton.requestLayout()
5010,APICalls::Landroid/widget/LinearLayout.setElevation()
5011,APICalls::Landroid/widget/CheckBox.isEnabled()
5012,APICalls::Landroid/widget/ToggleButton.getTextOff()
5013,APICalls::Landroid/widget/ToggleButton.setText()
5014,APICalls::Landroid/widget/Spinner.getChildAt()
5015,APICalls::Landroid/widget/ToggleButton.getTextOn()
5016,APICalls::Landroid/widget/ToggleButton.isChecked()
5017,APICalls::Landroid/widget/ToggleButton.setChecked()
5018,APICalls::Landroid/preference/PreferenceManager.setDefaultValues()
5019,APICalls::Landroid/content/ContentValues.get()
5020,APICalls::Landroid/widget/EditText.setOnKeyListener()
5021,APICalls::Landroid/widget/ImageView.getBottom()
5022,APICalls::Landroid/content/ContentValues.containsKey()
5023,APICalls::Landroid/widget/ImageView.getLeft()
5024,APICalls::Landroid/widget/ImageView.onAttachedToWindow()
5025,APICalls::Landroid/widget/ZoomButtonsController.getZoomControls()
5026,APICalls::Landroid/provider/Settings$SettingNotFoundException.printStackTrace()
5027,APICalls::Landroid/widget/RelativeLayout.onMeasure()
5028,APICalls::Landroid/widget/ImageView.getDrawingCache()
5029,APICalls::Landroid/widget/RelativeLayout.getTop()
5030,APICalls::Landroid/widget/TextView.append()
5031,APICalls::Landroid/os/DropBoxManager.isTagEnabled()
5032,APICalls::Landroid/webkit/WebView.saveState()
5033,APICalls::Landroid/view/inputmethod/InputMethodManager.restartInput()
5034,APICalls::Landroid/os/StrictMode$VmPolicy$Builder.detectFileUriExposure()
5035,APICalls::Landroid/os/StrictMode.noteSlowCall()
5036,APICalls::Landroid/widget/LinearLayout.getWidth()
5037,APICalls::Landroid/os/DropBoxManager.addText()
5038,APICalls::Landroid/os/StrictMode$ThreadPolicy$Builder.permitNetwork()
5039,APICalls::Landroid/widget/ImageView.setDrawingCacheEnabled()
5040,APICalls::Landroid/widget/ImageView$ScaleType.name()
5041,APICalls::Landroid/widget/ImageView.post()
5042,APICalls::Landroid/widget/SeekBar.setId()
5043,APICalls::Landroid/net/wifi/WifiManager.removeNetwork()
5044,APICalls::Landroid/net/wifi/WifiManager.saveConfiguration()
5045,APICalls::Landroid/net/wifi/WifiManager.addNetwork()
5046,APICalls::Landroid/net/wifi/WifiManager.enableNetwork()
5047,APICalls::Landroid/webkit/WebView.clearFormData()
5048,APICalls::Landroid/view/View$OnLongClickListener.onLongClick()
5049,APICalls::Landroid/widget/SeekBar.setBackgroundColor()
5050,APICalls::Landroid/webkit/WebSettings.setDefaultZoom()
5051,APICalls::Landroid/opengl/GLSurfaceView.onSizeChanged()
5052,APICalls::Landroid/widget/SeekBar.setThumbOffset()
5053,APICalls::Landroid/widget/SeekBar.setMinimumHeight()
5054,APICalls::Landroid/webkit/WebView.getId()
5055,APICalls::Landroid/provider/Settings$System.putInt()
5056,APICalls::Landroid/webkit/WebView.onScrollChanged()
5057,APICalls::Landroid/opengl/GLU.gluOrtho2D()
5058,APICalls::Landroid/widget/EditText.setEllipsize()
5059,APICalls::Landroid/widget/SeekBar.getId()
5060,APICalls::Landroid/content/ClipboardManager.setText()
5061,APICalls::Landroid/os/WorkSource.remove()
5062,APICalls::Landroid/widget/RelativeLayout.getLeft()
5063,APICalls::Landroid/widget/ImageButton.setColorFilter()
5064,APICalls::Landroid/widget/RelativeLayout.drawChild()
5065,APICalls::Landroid/content/Context.checkCallingPermission()
5066,APICalls::Landroid/widget/Button.getId()
5067,APICalls::Landroid/webkit/WebView.setScrollbarFadingEnabled()
5068,APICalls::Landroid/widget/ImageButton.setOnTouchListener()
5069,APICalls::Landroid/content/ContentValues.putNull()
5070,APICalls::Landroid/preference/CheckBoxPreference.setEnabled()
5071,APICalls::Landroid/view/ViewGroup.invalidateChild()
5072,APICalls::Landroid/webkit/WebView.zoomIn()
5073,APICalls::Landroid/widget/ImageView.isInEditMode()
5074,APICalls::Landroid/widget/ImageView.getTop()
5075,APICalls::Landroid/os/Vibrator.hasVibrator()
5076,APICalls::Landroid/webkit/WebView.dispatchTouchEvent()
5077,APICalls::Landroid/widget/ImageView.getLocationOnScreen()
5078,APICalls::Landroid/preference/CheckBoxPreference.isChecked()
5079,APICalls::Landroid/preference/PreferenceScreen.getSharedPreferences()
5080,APICalls::Landroid/opengl/GLUtils.texImage2D()
5081,APICalls::Landroid/net/wifi/WifiManager.getConfiguredNetworks()
5082,APICalls::Landroid/webkit/WebView.restoreState()
5083,APICalls::Landroid/widget/SeekBar.getLayoutParams()
5084,APICalls::Landroid/webkit/WebView.zoomOut()
5085,APICalls::Landroid/os/FileObserver.startWatching()
5086,APICalls::Landroid/webkit/WebView.getContentDescription()
5087,APICalls::Landroid/os/FileObserver.stopWatching()
5088,Permissions::ACCOUNT_MANAGER
5089,APICalls::Landroid/util/JsonToken.values()
5090,APICalls::Landroid/util/JsonToken.ordinal()
5091,APICalls::Landroid/widget/Switch.setTrackDrawable()
5092,APICalls::Landroid/util/JsonReader.close()
5093,APICalls::Landroid/util/JsonReader.nextNull()
5094,APICalls::Landroid/widget/ToggleButton.setOnCheckedChangeListener()
5095,APICalls::Landroid/util/JsonWriter.setLenient()
5096,APICalls::Landroid/util/JsonWriter.setIndent()
5097,APICalls::Landroid/util/JsonReader.setLenient()
5098,Permissions::BATTERY_STATS
5099,Permissions::SEND_SMS
5100,Permissions::RECEIVE_SMS
5101,Permissions::RESTART_PACKAGES
5102,APICalls::Landroid/nfc/tech/Ndef.getCachedNdefMessage()
5103,APICalls::Landroid/nfc/NfcAdapter.disableForegroundDispatch()
5104,APICalls::Landroid/opengl/Matrix.setRotateEulerM()
5105,APICalls::Landroid/opengl/Matrix.translateM()
5106,APICalls::Landroid/opengl/Matrix.multiplyMM()
5107,APICalls::Landroid/nfc/NfcAdapter.enableForegroundDispatch()
5108,APICalls::Landroid/opengl/GLES20.glTexImage2D()
5109,APICalls::Landroid/opengl/GLES20.glDeleteRenderbuffers()
5110,APICalls::Landroid/nfc/tech/Ndef.getTag()
5111,APICalls::Landroid/view/SurfaceView.setZOrderOnTop()
5112,APICalls::Landroid/nfc/NdefRecord.toUri()
5113,APICalls::Landroid/view/SurfaceView.getHeight()
5114,APICalls::Landroid/opengl/Matrix.frustumM()
5115,APICalls::Landroid/opengl/GLSurfaceView.onPause()
5116,APICalls::Landroid/opengl/GLSurfaceView.onResume()
5117,APICalls::Landroid/opengl/GLSurfaceView.setRenderer()
5118,APICalls::Landroid/view/ViewGroup.setSystemUiVisibility()
5119,APICalls::Landroid/opengl/GLES20.glUniform1i()
5120,APICalls::Landroid/opengl/GLES20.glDeleteFramebuffers()
5121,APICalls::Landroid/opengl/GLES20.glGenRenderbuffers()
5122,APICalls::Landroid/opengl/GLES20.glBindRenderbuffer()
5123,APICalls::Landroid/opengl/GLES20.glRenderbufferStorage()
5124,APICalls::Landroid/opengl/GLES20.glGenFramebuffers()
5125,APICalls::Landroid/opengl/GLES20.glFramebufferTexture2D()
5126,APICalls::Landroid/opengl/GLES20.glFramebufferRenderbuffer()
5127,APICalls::Landroid/content/ContextWrapper.getContentResolver()
5128,APICalls::Landroid/opengl/GLES20.glCheckFramebufferStatus()
5129,Permissions::SET_ALARM
5130,Permissions::GET_PACKAGE_SIZE
5131,Permissions::REQUEST_DELETE_PACKAGES
5132,Intents::PACKAGE_DATA_CLEARED
5133,APICalls::Landroid/net/wifi/WifiInfo.getHiddenSSID()
5134,APICalls::Landroid/net/wifi/WifiManager.getWifiState()
5135,APICalls::Landroid/widget/ProgressBar.setId()
5136,APICalls::Landroid/widget/ProgressBar.setBackground()
5137,APICalls::Landroid/widget/ExpandableListView.setLayoutAnimation()
5138,APICalls::Landroid/view/inputmethod/InputMethodManager.getInputMethodList()
5139,APICalls::Landroid/view/animation/AnimationUtils.loadLayoutAnimation()
5140,APICalls::Landroid/content/res/Configuration.updateFrom()
5141,APICalls::Landroid/content/res/Configuration.setLocales()
5142,APICalls::Landroid/content/res/Configuration.setLocale()
5143,APICalls::Landroid/webkit/WebView.setScrollBarStyle()
5144,APICalls::Landroid/bluetooth/BluetoothAdapter.getName()
5145,APICalls::Landroid/provider/Settings$Secure.getUriFor()
5146,APICalls::Landroid/provider/Settings$System.getUriFor()
5147,APICalls::Landroid/security/keystore/KeyGenParameterSpec$Builder.setCertificateNotBefore()
5148,APICalls::Landroid/widget/GridLayout.addView()
5149,APICalls::Landroid/net/wifi/ScanResult.is80211mcResponder()
5150,APICalls::Landroid/net/wifi/ScanResult.isPasspointNetwork()
5151,APICalls::Landroid/net/wifi/ScanResult.describeContents()
5152,APICalls::Landroid/content/pm/ShortcutInfo$Builder.setIntent()
5153,APICalls::Landroid/widget/FrameLayout.setMeasuredDimension()
5154,APICalls::Landroid/widget/FrameLayout.setPivotY()
5155,APICalls::Landroid/telephony/PhoneStateListener.onSignalStrengthsChanged()
5156,APICalls::Landroid/view/TextureView$SurfaceTextureListener.onSurfaceTextureAvailable()
5157,APICalls::Landroid/view/TextureView.setOnClickListener()
5158,APICalls::Landroid/widget/AdapterView$OnItemSelectedListener.onNothingSelected()
5159,APICalls::Landroid/widget/GridLayout.setColumnCount()
5160,APICalls::Landroid/webkit/WebView.removeJavascriptInterface()
5161,APICalls::Landroid/widget/Adapter.registerDataSetObserver()
5162,APICalls::Landroid/widget/Adapter.getViewTypeCount()
5163,APICalls::Landroid/widget/Adapter.getItemViewType()
5164,APICalls::Landroid/widget/FrameLayout.scrollBy()
5165,APICalls::Landroid/widget/ProgressBar.layout()
5166,APICalls::Landroid/security/keystore/KeyGenParameterSpec$Builder.setCertificateSerialNumber()
5167,APICalls::Landroid/telephony/SignalStrength.getGsmSignalStrength()
5168,APICalls::Landroid/view/ViewGroup.scrollBy()
5169,APICalls::Landroid/webkit/CookieManager.setAcceptFileSchemeCookies()
5170,APICalls::Landroid/webkit/CookieManager.removeSessionCookies()
5171,APICalls::Landroid/content/IntentFilter.setPriority()
5172,APICalls::Landroid/widget/GridLayout.removeAllViews()
5173,APICalls::Landroid/content/ContentResolver.bulkInsert()
5174,APICalls::Landroid/widget/BaseAdapter.getViewTypeCount()
5175,APICalls::Landroid/view/animation/LayoutAnimationController.setDelay()
5176,APICalls::Landroid/view/TextureView.setLayoutParams()
5177,APICalls::Landroid/view/TextureView.setId()
5178,APICalls::Landroid/widget/ProgressBar.setPadding()
5179,APICalls::Landroid/view/TextureView.getId()
5180,APICalls::Landroid/net/wifi/WifiInfo.describeContents()
5181,APICalls::Landroid/net/NetworkInfo.getExtraInfo()
5182,APICalls::Landroid/view/GestureDetector$SimpleOnGestureListener.onScroll()
5183,APICalls::Landroid/content/ContentValues.clear()
5184,APICalls::Landroid/widget/LinearLayout.setAnimation()
5185,APICalls::Landroid/telephony/SignalStrength.getEvdoDbm()
5186,APICalls::Landroid/widget/TextView.startAnimation()
5187,APICalls::Landroid/security/keystore/KeyGenParameterSpec$Builder.setCertificateSubject()
5188,APICalls::Landroid/security/keystore/KeyGenParameterSpec$Builder.setCertificateNotAfter()
5189,APICalls::Landroid/provider/Settings$System.getConfiguration()
5190,APICalls::Landroid/provider/Settings$System.putLong()
5191,APICalls::Landroid/content/pm/PackageStats.writeToParcel()
5192,APICalls::Landroid/widget/RelativeLayout.dispatchKeyEvent()
5193,APICalls::Landroid/net/SSLCertificateSocketFactory.setHostname()
5194,APICalls::Landroid/widget/BaseAdapter.getItemViewType()
5195,APICalls::Landroid/net/ConnectivityManager.getAllNetworks()
5196,APICalls::Landroid/widget/ExpandableListView.setChildIndicator()
5197,APICalls::Landroid/widget/ExpandableListView.scheduleLayoutAnimation()
5198,APICalls::Landroid/net/NetworkCapabilities.hasTransport()
5199,APICalls::Landroid/net/wifi/WifiInfo.getFrequency()
5200,APICalls::Landroid/provider/Settings$System.putString()
5201,APICalls::Landroid/provider/Settings$System.getLong()
5202,APICalls::Landroid/telephony/SignalStrength.getCdmaDbm()
5203,APICalls::Landroid/view/TextureView.getLayoutParams()
5204,APICalls::Landroid/content/pm/ActivityInfo.loadLabel()
5205,APICalls::Landroid/content/pm/ActivityInfo.loadIcon()
5206,APICalls::Landroid/view/Window.getContext()
5207,APICalls::Landroid/content/res/Configuration.setToDefaults()
5208,APICalls::Landroid/widget/FrameLayout.setScaleY()
5209,APICalls::Landroid/view/KeyCharacterMap.deviceHasKey()
5210,APICalls::Landroid/content/pm/PackageManager.getPackageArchiveInfo()
5211,APICalls::Landroid/content/res/XmlResourceParser.getDepth()
